timestamp,capital,portfolio,total,score,action,return
2025-01-13 11:15:00,0.0,1061.96152938011,1061.96152938011,0.1301417908522769,HOLD,-0.009571558796718227
2025-01-13 11:30:00,0.0,1056.097038651826,1056.097038651826,0.372523188839743,HOLD,-0.005522319374137052
2025-01-13 11:45:00,0.0,1044.3680571952577,1044.3680571952577,0.4305315195861074,HOLD,-0.01110596945858422
2025-01-13 12:00:00,0.0,1037.0374437849027,1037.0374437849027,0.13367377894257132,HOLD,-0.007019185774450043
2025-01-13 12:15:00,0.0,1039.9696891490448,1039.9696891490448,0.557347557320955,HOLD,0.002827521206409056
2025-01-13 12:30:00,0.0,1031.661660617309,1031.661660617309,0.23654471266203653,HOLD,-0.007988721804511267
2025-01-13 12:45:00,0.0,1035.571321102832,1035.571321102832,0.33557727701021545,HOLD,0.003789673140691674
2025-01-13 13:00:00,0.0,1023.3536320855732,1023.3536320855732,1.2014514187151735,HOLD,-0.011798017932987515
2025-01-13 13:15:00,0.0,1040.9471042704254,1040.9471042704254,0.15981723855283586,HOLD,0.017191977077363862
2025-01-13 13:30:00,0.0,1038.5035664669738,1038.5035664669738,0.047025911257069675,HOLD,-0.0023474178403755097
2025-01-13 13:45:00,0.0,1023.8423396462637,1023.8423396462637,0.7530448127535256,HOLD,-0.014117647058823457
2025-01-13 14:00:00,0.0,1015.0456035538374,1015.0456035538374,0.40318742354737375,HOLD,-0.008591885441527558
2025-01-13 14:15:00,0.0,1008.2036977041727,1008.2036977041727,0.2421060647114665,HOLD,-0.006740491092922407
2025-01-13 14:30:00,0.0,1029.2181228138572,1029.2181228138572,1.3003196062409863,HOLD,0.020843431895298137
2025-01-13 14:45:00,0.0,1032.6390757386896,1032.6390757386896,0.3402078356492701,HOLD,0.003323836657169954
2025-01-13 15:00:00,0.0,1053.1647932876838,1053.1647932876838,0.7328027099842631,HOLD,0.019876952200662545
2025-01-13 15:15:00,0.0,1063.427652062181,1063.427652062181,0.19551837196960664,HOLD,0.009744779582366858
2025-01-13 15:30:00,0.0,1058.5405764552777,1058.5405764552777,0.12144742887366755,HOLD,-0.004595588235294157
2025-01-13 15:45:00,0.0,1071.7356805939169,1071.7356805939169,1.3341033922779322,HOLD,0.012465373961218829
2025-01-13 16:00:00,0.0,1062.4502369408003,1062.4502369408003,0.2854677258612862,HOLD,-0.008663930688554533
2025-01-13 16:15:00,0.0,1057.0744537732066,1057.0744537732066,0.03193154595862657,HOLD,-0.005059797608095606
2025-01-13 16:30:00,0.0,1057.5631613338971,1057.5631613338971,0.24086466244755222,HOLD,0.00046232085067043904
2025-01-13 16:45:00,0.0,1051.698670605613,1051.698670605613,0.12180263969855021,HOLD,-0.005545286506469571
2025-01-13 17:00:00,0.0,1046.3228874380193,1046.3228874380193,1.6718887896500805,HOLD,-0.005111524163568748
2025-01-13 17:15:00,0.0,1060.9841142587293,1060.9841142587293,1.59213615183039,HOLD,0.014012143858010084
2025-01-13 17:30:00,0.0,1061.4728218194198,1061.4728218194198,0.13003445060970015,HOLD,0.00046061722708445885
2025-01-13 17:45:00,1057.0744537732066,0.0,1057.0744537732066,0.06009675518399882,SELL,-0.004143646408839796
2025-01-13 18:00:00,1057.0744537732066,0.0,1057.0744537732066,0.4425019130855048,HOLD,0.0
2025-01-13 18:15:00,1057.0744537732066,0.0,1057.0744537732066,0.7242507473658456,HOLD,0.0
2025-01-13 18:30:00,1057.0744537732066,0.0,1057.0744537732066,0.3834298800122913,HOLD,0.0
2025-01-13 18:45:00,1057.0744537732066,0.0,1057.0744537732066,0.3881939103886408,HOLD,0.0
2025-01-13 19:00:00,1057.0744537732066,0.0,1057.0744537732066,0.45022421524663675,HOLD,0.0
2025-01-13 19:15:00,1057.0744537732066,0.0,1057.0744537732066,0.38849214674708227,HOLD,0.0
2025-01-13 19:30:00,1057.0744537732066,0.0,1057.0744537732066,0.1699329850755749,HOLD,0.0
2025-01-13 19:45:00,1057.0744537732066,0.0,1057.0744537732066,0.16212930033927625,HOLD,0.0
2025-01-13 20:00:00,0.0,1057.0744537732066,1057.0744537732066,0.9054481038203563,BUY,0.0
2025-01-13 20:15:00,0.0,1071.7209703328926,1071.7209703328926,0.15427762989127086,HOLD,0.013855709507883285
2025-01-13 20:30:00,0.0,1079.801807055478,1079.801807055478,1.1762186696235144,HOLD,0.007540056550424223
2025-01-13 20:45:00,0.0,1072.731074923216,1072.731074923216,0.6209912132784436,HOLD,-0.006548175865294437
2025-01-13 21:00:00,0.0,1081.8220162361245,1081.8220162361245,0.2150067744147894,HOLD,0.008474576271186196
2025-01-13 21:15:00,0.0,1073.741179513539,1073.741179513539,0.473930774773012,HOLD,-0.007469654528478031
2025-01-13 21:30:00,0.0,1098.4887419764568,1098.4887419764568,0.6391696161966578,HOLD,0.02304797742238951
2025-01-13 21:45:00,0.0,1085.8624345974172,1085.8624345974172,0.22493932550377496,HOLD,-0.011494252873563093
2025-01-13 22:00:00,0.0,1078.7917024651551,1078.7917024651551,0.4451080450323271,HOLD,-0.006511627906976569
2025-01-13 22:15:00,0.0,1087.377591482902,1087.377591482902,-0.024734975580810836,HOLD,0.007958801498127333
2025-01-13 22:30:00,0.0,1086.8725391877406,1086.8725391877406,1.156958572957698,HOLD,-0.0004644681839293119
2025-01-13 22:45:00,0.0,1088.892748368387,1088.892748368387,0.053343405767179386,HOLD,0.0018587360594795044
2025-01-13 23:00:00,0.0,1084.3472777119323,1084.3472777119323,0.5509367845214508,HOLD,-0.004174397031540211
2025-01-13 23:15:00,0.0,1087.377591482902,1087.377591482902,0.904486754397228,HOLD,0.0027945971122498303
2025-01-13 23:30:00,0.0,1088.387696073225,1088.387696073225,-0.03235605951282344,HOLD,0.0009289363678586238
2025-01-13 23:45:00,0.0,1079.801807055478,1079.801807055478,0.5780798940631209,HOLD,-0.007888631090487097
2025-01-14 00:00:00,0.0,1106.0645264038808,1106.0645264038808,3.0107975090612027,HOLD,0.024321796071094637
2025-01-14 00:15:00,0.0,1093.9432713200026,1093.9432713200026,0.5263273222092086,HOLD,-0.010958904109589107
2025-01-14 00:30:00,0.0,1100.5089511571032,1100.5089511571032,-0.0664467843301792,HOLD,0.00600184672206816
2025-01-14 00:45:00,0.0,1109.0948401748506,1109.0948401748506,1.7390979870440162,HOLD,0.007801743919229276
2025-01-14 01:00:00,0.0,1095.963480500649,1095.963480500649,0.4186371128542022,HOLD,-0.011839708561020235
2025-01-14 01:15:00,0.0,1098.9937942716188,1098.9937942716188,0.05837402425882626,HOLD,0.0027649769585256223
2025-01-14 01:30:00,0.0,1108.0847355845272,1108.0847355845272,0.40672306815929843,HOLD,0.008272058823529216
2025-01-14 01:45:00,0.0,1110.609997060335,1110.609997060335,1.707388868528465,HOLD,0.002278942570647091
2025-01-14 02:00:00,0.0,1098.4887419764568,1098.4887419764568,-0.0021691011088050827,HOLD,-0.01091405184174632
2025-01-14 02:15:00,0.0,1102.5291603377495,1102.5291603377495,0.3464176406369523,HOLD,0.0036781609195402076
