timestamp,capital,portfolio,total,score,action,return
2025-01-13 02:30:00,1000.0,0.0,1000.0,0.0,HOLD,0.0
2025-01-13 02:45:00,1000.0,0.0,1000.0,0.47583929818691745,HOLD,0.0
2025-01-13 03:00:00,1000.0,0.0,1000.0,0.05375118733144348,HOLD,0.0
2025-01-13 03:15:00,1000.0,0.0,1000.0,-0.1347869914142912,HOLD,0.0
2025-01-13 03:30:00,1000.0,0.0,1000.0,0.24162735585311793,HOLD,0.0
2025-01-13 03:45:00,1000.0,0.0,1000.0,-0.191889717668357,HOLD,0.0
2025-01-13 04:00:00,1000.0,0.0,1000.0,-0.03964242671508311,HOLD,0.0
2025-01-13 04:15:00,1000.0,0.0,1000.0,0.6212375478322361,HOLD,0.0
2025-01-13 04:30:00,1000.0,0.0,1000.0,-0.3073446203090121,HOLD,0.0
2025-01-13 04:45:00,1000.0,0.0,1000.0,-0.024286856742222397,HOLD,0.0
2025-01-13 05:00:00,1000.0,0.0,1000.0,0.13370701488672312,HOLD,0.0
2025-01-13 05:15:00,1000.0,0.0,1000.0,0.07959134825452782,HOLD,0.0
2025-01-13 05:30:00,1000.0,0.0,1000.0,0.08610687861239832,HOLD,0.0
2025-01-13 05:45:00,1000.0,0.0,1000.0,0.7506676224676824,HOLD,0.0
2025-01-13 06:00:00,1000.0,0.0,1000.0,0.16810734693661963,HOLD,0.0
2025-01-13 06:15:00,1000.0,0.0,1000.0,-0.3022234798716569,HOLD,0.0
2025-01-13 06:30:00,1000.0,0.0,1000.0,-0.08337263836463049,HOLD,0.0
2025-01-13 06:45:00,1000.0,0.0,1000.0,0.1693322427640609,HOLD,0.0
2025-01-13 07:00:00,1000.0,0.0,1000.0,-0.03986760616156091,HOLD,0.0
2025-01-13 07:15:00,1000.0,0.0,1000.0,0.07194013579023767,HOLD,0.0
2025-01-13 07:30:00,1000.0,0.0,1000.0,-0.06878083931035847,HOLD,0.0
2025-01-13 07:45:00,1000.0,0.0,1000.0,0.3663513467620729,HOLD,0.0
2025-01-13 08:00:00,1000.0,0.0,1000.0,0.3284123636671968,HOLD,0.0
2025-01-13 08:15:00,1000.0,0.0,1000.0,-0.22588112801611057,HOLD,0.0
2025-01-13 08:30:00,1000.0,0.0,1000.0,0.29798210941787834,HOLD,0.0
2025-01-13 08:45:00,1000.0,0.0,1000.0,0.01310883829207561,HOLD,0.0
2025-01-13 09:00:00,1000.0,0.0,1000.0,-0.06365198016666525,HOLD,0.0
2025-01-13 09:15:00,1000.0,0.0,1000.0,-0.1721588394126042,HOLD,0.0
2025-01-13 09:30:00,1000.0,0.0,1000.0,0.7988124188401422,HOLD,0.0
2025-01-13 09:45:00,1000.0,0.0,1000.0,-0.10596598460229907,HOLD,0.0
2025-01-13 10:00:00,1000.0,0.0,1000.0,-0.2270520722022343,HOLD,0.0
2025-01-13 10:15:00,1000.0,0.0,1000.0,0.3594321438916496,HOLD,0.0
2025-01-13 10:30:00,1000.0,0.0,1000.0,-0.01455371919696311,HOLD,0.0
2025-01-13 10:45:00,1000.0,0.0,1000.0,-0.008552908536144389,HOLD,0.0
2025-01-13 11:00:00,1000.0,0.0,1000.0,0.0027682468417760788,HOLD,0.0
2025-01-13 11:15:00,1000.0,0.0,1000.0,0.022123706864436477,HOLD,0.0
2025-01-13 11:30:00,1000.0,0.0,1000.0,-0.08911881066533979,HOLD,0.0
2025-01-13 11:45:00,1000.0,0.0,1000.0,-0.13300652754372644,HOLD,0.0
2025-01-13 12:00:00,1000.0,0.0,1000.0,0.5089299091180123,HOLD,0.0
2025-01-13 12:15:00,1000.0,0.0,1000.0,-0.22677455569543292,HOLD,0.0
2025-01-13 12:30:00,1000.0,0.0,1000.0,0.14442379725393362,HOLD,0.0
2025-01-13 12:45:00,1000.0,0.0,1000.0,-0.05768455081939026,HOLD,0.0
2025-01-13 13:00:00,1000.0,0.0,1000.0,0.015148228423491839,HOLD,0.0
2025-01-13 13:15:00,1000.0,0.0,1000.0,0.2271732223862882,HOLD,0.0
2025-01-13 13:30:00,1000.0,0.0,1000.0,-0.20496162556020403,HOLD,0.0
2025-01-13 13:45:00,1000.0,0.0,1000.0,-0.042219352313796366,HOLD,0.0
2025-01-13 14:00:00,1000.0,0.0,1000.0,0.2727979842197983,HOLD,0.0
2025-01-13 14:15:00,1000.0,0.0,1000.0,-0.16796814991782738,HOLD,0.0
2025-01-13 14:30:00,1000.0,0.0,1000.0,0.7710085045700057,HOLD,0.0
2025-01-13 14:45:00,1000.0,0.0,1000.0,0.013997442947982419,HOLD,0.0
2025-01-13 15:00:00,1000.0,0.0,1000.0,-0.14940526038755017,HOLD,0.0
2025-01-13 15:15:00,1000.0,0.0,1000.0,-0.09283502717916126,HOLD,0.0
2025-01-13 15:30:00,1000.0,0.0,1000.0,-0.11908574718036237,HOLD,0.0
2025-01-13 15:45:00,1000.0,0.0,1000.0,0.3111906952654024,HOLD,0.0
2025-01-13 16:00:00,1000.0,0.0,1000.0,0.5256614974711296,HOLD,0.0
2025-01-13 16:15:00,1000.0,0.0,1000.0,-0.23328203577098197,HOLD,0.0
2025-01-13 16:30:00,1000.0,0.0,1000.0,-0.045041627664896104,HOLD,0.0
2025-01-13 16:45:00,1000.0,0.0,1000.0,0.03576060814788562,HOLD,0.0
2025-01-13 17:00:00,1000.0,0.0,1000.0,-0.11978284110409838,HOLD,0.0
2025-01-13 17:15:00,1000.0,0.0,1000.0,-0.14286679357929427,HOLD,0.0
