timestamp,capital,portfolio,total,score,action,return
2025-01-13 02:30:00,1000.0,0.0,1000.0,0.10009067553271876,HOLD,0.0
2025-01-13 02:45:00,0.0,1000.0000000000001,1000.0000000000001,0.9174813127781151,BUY,2.220446049250313e-16
2025-01-13 03:00:00,0.0,1015.3731343283582,1015.3731343283582,0.05955346868012561,HOLD,0.015373134328358073
2025-01-13 03:15:00,0.0,996.7164179104478,996.7164179104478,0.22874081308460192,HOLD,-0.01837424665588705
2025-01-13 03:30:00,0.0,982.089552238806,982.089552238806,0.028991723356599428,HOLD,-0.014675052410901501
2025-01-13 03:45:00,0.0,973.8805970149255,973.8805970149255,0.04472490670725482,HOLD,-0.008358662613981771
2025-01-13 04:00:00,0.0,979.5522388059702,979.5522388059702,-0.07850635003539383,HOLD,0.0058237547892721064
2025-01-13 04:15:00,0.0,972.5373134328358,972.5373134328358,0.21729272142885547,HOLD,-0.007161359134542189
2025-01-13 04:30:00,0.0,981.9402985074627,981.9402985074627,0.06689301865569283,HOLD,0.00966850828729271
2025-01-13 04:45:00,0.0,974.3283582089553,974.3283582089553,-0.20536861155093206,HOLD,-0.007751937984496027
2025-01-13 05:00:00,0.0,959.4029850746269,959.4029850746269,1.732646174938847,HOLD,-0.015318627450980338
2025-01-13 05:15:00,0.0,964.4776119402985,964.4776119402985,-0.2691027799031349,HOLD,0.005289359054138076
2025-01-13 05:30:00,0.0,973.2835820895523,973.2835820895523,0.3903498413169633,HOLD,0.009130300216651177
2025-01-13 05:45:00,0.0,965.0746268656717,965.0746268656717,0.18783669629944774,HOLD,-0.00843428921944489
2025-01-13 06:00:00,0.0,965.6716417910447,965.6716417910447,-0.16636808001075026,HOLD,0.0006186204763376502
2025-01-13 06:15:00,0.0,959.7014925373135,959.7014925373135,0.0643095974684695,HOLD,-0.0061823802163832875
2025-01-13 06:30:00,0.0,969.5522388059703,969.5522388059703,0.9307924659391457,HOLD,0.010264385692068556
2025-01-13 06:45:00,0.0,1047.6119402985075,1047.6119402985075,3.24230211326029,HOLD,0.0805110837438423
2025-01-13 07:00:00,0.0,1107.0149253731342,1107.0149253731342,0.30007560083539986,HOLD,0.05670323407892841
2025-01-13 07:15:00,1112.9850746268658,0.0,1112.9850746268658,-0.2081248081794222,SELL,0.00539301604422282
2025-01-13 07:30:00,1112.9850746268658,0.0,1112.9850746268658,0.43427030354817314,HOLD,0.0
2025-01-13 07:45:00,1112.9850746268658,0.0,1112.9850746268658,0.742660518124951,HOLD,0.0
2025-01-13 08:00:00,1112.9850746268658,0.0,1112.9850746268658,-0.18579665008779367,HOLD,0.0
2025-01-13 08:15:00,1112.9850746268658,0.0,1112.9850746268658,-0.043107840447790785,HOLD,0.0
2025-01-13 08:30:00,1112.9850746268658,0.0,1112.9850746268658,0.24863171686445473,HOLD,0.0
2025-01-13 08:45:00,1112.9850746268658,0.0,1112.9850746268658,0.06711359410387746,HOLD,0.0
2025-01-13 09:00:00,0.0,1112.9850746268658,1112.9850746268658,0.8243535994864196,BUY,0.0
2025-01-13 09:15:00,0.0,1163.0813978793747,1163.0813978793747,1.0259516715022552,HOLD,0.04501077722835056
2025-01-13 09:30:00,0.0,1268.7775841219918,1268.7775841219918,1.2625878925391056,HOLD,0.0908760009706382
2025-01-13 09:45:00,1220.6568905188778,0.0,1220.6568905188778,0.05955055465962833,SELL,-0.03792681570459333
2025-01-13 10:00:00,1220.6568905188778,0.0,1220.6568905188778,0.260657334286707,HOLD,0.0
2025-01-13 10:15:00,1220.6568905188778,0.0,1220.6568905188778,0.33438819911200035,HOLD,0.0
2025-01-13 10:30:00,0.0,1220.6568905188778,1220.6568905188778,1.381738282922805,BUY,0.0
2025-01-13 10:45:00,0.0,1225.3957191433822,1225.3957191433822,0.016826714458073655,HOLD,0.003882195448460468
2025-01-13 11:00:00,0.0,1316.2505024269828,1316.2505024269828,1.11639174512974,HOLD,0.07414321909587951
2025-01-13 11:15:00,0.0,1365.436275391666,1365.436275391666,0.29453982960522795,HOLD,0.03736809435133459
2025-01-13 11:30:00,0.0,1321.3161468186945,1321.3161468186945,0.22939543689907202,HOLD,-0.03231211105792242
2025-01-13 11:45:00,0.0,1298.1122273469834,1298.1122273469834,0.15080843906433822,HOLD,-0.017561216918130174
2025-01-13 12:00:00,0.0,1286.6736754947315,1286.6736754947315,0.4497518745468208,HOLD,-0.008811681772406876
2025-01-13 12:15:00,0.0,1340.925092851126,1340.925092851126,0.4944914460885048,HOLD,0.04216408432816854
2025-01-13 12:30:00,0.0,1287.6541227963532,1287.6541227963532,0.14765256591584813,HOLD,-0.03972702900316827
2025-01-13 12:45:00,0.0,1305.7923978763527,1305.7923978763527,0.24825315274347753,HOLD,0.01408629441624365
2025-01-13 13:00:00,0.0,1247.6191913134717,1247.6191913134717,0.4777936865133464,HOLD,-0.04455011888374427
2025-01-13 13:15:00,0.0,1221.473929936896,1221.473929936896,0.1834470373605942,HOLD,-0.02095612311722328
2025-01-13 13:30:00,0.0,1229.3175083498686,1229.3175083498686,0.09337749586896041,HOLD,0.0064214046822741455
2025-01-13 13:45:00,0.0,1229.1541004662652,1229.1541004662652,-0.2206357309788317,HOLD,-0.00013292569453660086
2025-01-13 14:00:00,0.0,1218.532588032031,1218.532588032031,0.18750920383268424,HOLD,-0.008641318798192188
2025-01-13 14:15:00,0.0,1263.6331639066243,1263.6331639066243,0.6395500924404595,HOLD,0.03701220329891397
2025-01-13 14:30:00,0.0,1212.159680571491,1212.159680571491,-0.08472623299192196,HOLD,-0.04073451441872489
2025-01-13 14:45:00,0.0,1179.3146959671676,1179.3146959671676,0.8707679661705331,HOLD,-0.027096252359126605
2025-01-13 15:00:00,0.0,1186.177827078519,1186.177827078519,-0.24793422431070875,HOLD,0.005819592628516279
2025-01-13 15:15:00,0.0,1192.3873266554554,1192.3873266554554,-0.06428396012215666,HOLD,0.005234880837580613
2025-01-13 15:30:00,0.0,1177.8440250147353,1177.8440250147353,-0.05967692121900814,HOLD,-0.012196793202685852
2025-01-13 15:45:00,0.0,1187.4850901473476,1187.4850901473476,0.5747292049107549,HOLD,0.008185349611542714
2025-01-13 16:00:00,0.0,1225.7225349105895,1225.7225349105895,0.5346657809148218,HOLD,0.03220035778175312
2025-01-13 16:15:00,0.0,1301.543792902659,1301.543792902659,1.2571706212174223,HOLD,0.06185841887748311
2025-01-13 16:30:00,0.0,1262.489308721399,1262.489308721399,-0.2771288298191634,HOLD,-0.030006277463904607
2025-01-13 16:45:00,0.0,1266.4110979278855,1266.4110979278855,-0.19082125338448677,HOLD,0.0031063939943050123
2025-01-13 17:00:00,0.0,1266.9013215786963,1266.9013215786963,0.27647726062155537,HOLD,0.0003870967741934628
2025-01-13 17:15:00,0.0,1266.7379136950926,1266.7379136950926,0.16366374255252003,HOLD,-0.00012898232942093468
2025-01-13 17:30:00,0.0,1247.128967662661,1247.128967662661,0.4531160624534084,HOLD,-0.015479876160990669
2025-01-13 17:45:00,0.0,1253.992098774012,1253.992098774012,0.062498560030543826,HOLD,0.005503144654088077
2025-01-13 18:00:00,0.0,1248.4362307314896,1248.4362307314896,1.0292255611060583,HOLD,-0.004430544696377492
2025-01-13 18:15:00,0.0,1246.3119282446428,1246.3119282446428,1.289758756428076,HOLD,-0.0017015706806282616
2025-01-13 18:30:00,0.0,1249.089862265904,1249.089862265904,0.01535152528810535,HOLD,0.0022289235610331026
2025-01-13 18:45:00,0.0,1249.089862265904,1249.089862265904,0.3505442491689441,HOLD,0.0
2025-01-13 19:00:00,0.0,1237.9781261808594,1237.9781261808594,0.0537583504324603,HOLD,-0.008895866038723166
2025-01-13 19:15:00,0.0,1249.7434938003184,1249.7434938003184,1.4292063592227182,HOLD,0.009503695881731833
2025-01-13 19:30:00,0.0,1229.971139884283,1229.971139884283,0.3208891840143534,HOLD,-0.015821129707113024
2025-01-13 19:45:00,0.0,1266.0842821606782,1266.0842821606782,0.5055975147318565,HOLD,0.029360967184801412
2025-01-13 20:00:00,0.0,1265.4306506262637,1265.4306506262637,0.2282209471867955,HOLD,-0.0005162622612286949
2025-01-13 20:15:00,0.0,1336.3496721102256,1336.3496721102256,3.5132837177233176,HOLD,0.056043388429752206
2025-01-13 20:30:00,0.0,1325.4013439087844,1325.4013439087844,0.2962695236680284,HOLD,-0.008192712154561077
2025-01-13 20:45:00,0.0,1307.263068828785,1307.263068828785,0.2351310026961392,HOLD,-0.013685118974232524
2025-01-13 21:00:00,0.0,1337.4935272954508,1337.4935272954508,0.37606544736248404,HOLD,0.023125000000000062
2025-01-13 21:15:00,0.0,1305.628989992749,1305.628989992749,0.46161759985812306,HOLD,-0.023824068417837685
2025-01-13 21:30:00,0.0,1298.765858881398,1298.765858881398,0.08657777392416507,HOLD,-0.005256570713391695
2025-01-13 21:45:00,0.0,1308.2435161304065,1308.2435161304065,0.3992035877818916,HOLD,0.007297433316557633
2025-01-13 22:00:00,0.0,1282.5884784046416,1282.5884784046416,0.4480790212411868,HOLD,-0.019610292280789476
2025-01-13 22:15:00,0.0,1309.0605555484244,1309.0605555484244,0.11014147834904003,HOLD,0.020639571919989663
2025-01-13 22:30:00,0.0,1308.080108246803,1308.080108246803,0.5532646102065422,HOLD,-0.0007489701660214898
2025-01-13 22:45:00,0.0,1323.6038571891447,1323.6038571891447,0.681276698102026,HOLD,0.011867582760774376
2025-01-13 23:00:00,0.0,1320.8259231678837,1320.8259231678837,0.23005287044762066,HOLD,-0.002098765432098637
2025-01-13 23:15:00,0.0,1312.4921211041,1312.4921211041,0.20152630911069502,HOLD,-0.006309538537671799
2025-01-13 23:30:00,0.0,1309.2239634320283,1309.2239634320283,0.20265601761183077,HOLD,-0.002490039840637337
2025-01-13 23:45:00,0.0,1306.9362530615779,1306.9362530615779,0.6305956611757604,HOLD,-0.0017473789316025945
2025-01-14 00:00:00,0.0,1274.9083078752724,1274.9083078752724,1.7018353594949138,HOLD,-0.024506126531633088
2025-01-14 00:15:00,0.0,1278.9935049653625,1278.9935049653625,0.11582441496587847,HOLD,0.003204306588054484
2025-01-14 00:30:00,0.0,1272.7840053884258,1272.7840053884258,0.0552546764656508,HOLD,-0.004854989140155808
2025-01-14 00:45:00,0.0,1331.610843485721,1331.610843485721,2.299604285277959,HOLD,0.04621902683271273
2025-01-14 01:00:00,0.0,1328.0158700464422,1328.0158700464422,0.6240266177007199,HOLD,-0.002699717756779796
2025-01-14 01:15:00,0.0,1320.0088837498656,1320.0088837498656,-0.03826044742150625,HOLD,-0.006029285099052761
2025-01-14 01:30:00,0.0,1353.180684121396,1353.180684121396,1.0667147872954845,HOLD,0.02512998266897748
2025-01-14 01:45:00,0.0,1375.240748407882,1375.240748407882,1.1336647835875375,HOLD,0.016302378939741624
2025-01-14 02:00:00,0.0,1335.8594484594148,1335.8594484594148,0.14405115013999817,HOLD,-0.0286359315589354
2025-01-14 02:15:00,0.0,1329.1597252316672,1329.1597252316672,-0.008833390468999003,HOLD,-0.005015290519877813
